Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
1/31/2014,Florida,110.25,152470,153082,160.8232168,108.625731,107.9166667,115.4118253,136.2450307,116.1886242,146.8890314,111.8481932,110.0265964,119500,129900,184900,282990,461000,199900,180000,199638.5,208885,4.606741573,5,4.487179487,9000,8000,9000,1.324875729,1.195952162,0.997952917,0.889053987,0.903446013,1.105641593,1.524064171,1.25,1.239935588,0.948972288,1.073079614,1035,1385,1600,2000,2900,1600,1600,,1399,1600,1495,98,10.02,86.74,,,14.03336007,11.03864171,15.20403711,15.64774249,13.06195024,16.7009556,9.53,74800,106400,155700,249200,389700,153400,73500,122900,153400,163200,315400,1359,1371,0.926,1343,
1/31/2014,Georgia,111,55988,50829,132.1323529,83.63148479,78.42076798,88.55152803,100.1994541,85.28078498,99.73958333,,84.50704225,99900,110000,134900,230000,355000,169700,149900,,169900,4.610492846,4.999913326,4.563806777,7100,6600,7145,1.267880364,,0.661625709,0.590646095,0.545725287,0.649350649,0.809800664,0.657585866,0.92364532,0.642673522,0.640237159,955.5,,995,1295,1595,1075,1050,,1000,1075,1050,73,19.5,76.09,,,11.20156828,8.866687464,11.41907277,11.19608702,9.211376858,11.38634568,9.55,98400,80000,114300,211900,321100,126100,65700,121800,126100,126600,254000,1098,1100,0.66,1116,1099
1/31/2014,Hawaii,92.375,5846,5604,522.5,433.3923328,378.1199352,363.888665,338.1763527,410.2160792,467.9186228,337.2210953,371.8130312,330000,439000,555000,767000,932000,504000,425000,655000,599000,4.086738949,3.855421687,4.240386189,16000,13000,20000,2.792405063,2.173377902,1.769420784,1.560001752,,2.175110792,2.71427438,2.161828289,2.385779815,1.721992654,,1500,1800,2200,2500,,2000,1995,,1750,2200,1300,392,6.29,90.83,,,8.03252693,7.806858693,8.252149696,8.660611488,8.425110132,8.864994026,20.08,312900,373900,501300,667100,775800,490600,261100,357400,490600,604500,830900,2031,2024,1.73,1803,2222
1/31/2014,Idaho,119.25,13081,11403,148.7797619,105.2135678,100,86.18914605,79.42850506,95.50286407,204.3269231,77.15789474,94.28066038,129000,127500,159900,179900,228490,168890,235900,210000,166920,3.539992805,4.904078474,3.502501787,5100,6450,5100,0.864583333,0.694444444,0.688456189,0.612840695,,0.68359375,0.704246244,0.643382353,0.659949239,0.681818182,,525,650,945,1149,,950,,650,650,950,,98,,,,,12.50292136,7.341477778,12.74370966,10.27834441,6.675749319,10.4611768,12.98,115100,118700,148900,187400,228400,155900,103900,155300,155900,156000,266300,976,973,0.654,804,981
1/31/2014,Illinois,122,56418,48759,,92.31059725,98.49148616,115.0186567,120.2623907,104.9369748,106.5375662,67.88915214,104.719764,,107500,142000,259000,274900,155000,150000,134700,155900,4.841336089,4.982602607,4.827586207,6400,7000,6100,2.093275488,1.362179487,1.166666667,0.965189873,0.889218229,1.160791058,,,,1.115313126,,,1500,1575,1800,,1537,1600,1550,1505,1500,1450,114,20.77,73.85,,,14.61962369,13.16416743,14.9271817,13.40323589,12.39119304,13.59994692,9.05,100400,106200,147400,248600,338100,148400,74400,143900,148400,149400,295600,1453,1448,1.072,1512,1420
1/31/2014,Indiana,130.25,32860,29278,73.88178914,69.47826087,77.58964143,83.63309353,83.55240984,78.29087049,81.43118832,37.62057878,78.11131957,65000,78000,119000,199002,270500,124900,114000,81000,124900,4.361702128,4.170141785,4.386951631,5000,5000,5000,0.893939394,0.735294118,0.710341518,0.630367278,,0.708333333,0.744248043,0.773317591,0.770964444,0.70580014,0.743122572,550,675,995,1250,,900,,625,685,900,,72,,,,,13.24809321,11.22812835,13.36050598,12.10872051,10.28225806,12.2104613,9.55,59400,68800,114800,168300,198900,111400,58800,115000,111400,111100,195900,1002,997,0.68,914,1002
1/31/2014,Iowa,120,15041,13518,98.90505714,89.28571429,102.7849212,111.5131579,126.7517034,101.1558554,104.3532338,47.19660561,100.8540373,,93850,137000,209900,309900,129900,139650,121000,129500,3.970842068,3.584229391,4,5000,4600,5000,0.94047619,0.871290545,0.85,,,0.886766712,0.92920354,0.844907407,0.857142857,0.87730346,,550,743,995,,,995,,650,680,975,,98,26.29,66.36,,,12.4298699,10.95225104,12.52741985,10.52488589,9.990574929,10.55757366,9.84,76200,90800,134600,177000,216100,115000,74300,102000,115000,116100,202600,1012,1010,0.836,992,1012
1/31/2014,Kansas,107,11578,10204,61.3317757,66.15214994,84.82476923,104.9001685,119.6044071,88.70967742,81.52173913,73.38014682,88.75854319,,69000,119500,189927,269000,129900,,119000,129900,4.383642248,,4.379562044,5000,,5000,0.854431452,0.74863388,0.794500724,0.792008577,,0.803341902,,0.685714286,0.75,0.801265261,,550,725,1000,1300,,995,,700,704,995,,,,,,,14.06120736,,14.07651674,12.66193369,,12.65738409,10.36,52200,64500,116300,,,112000,56200,,112000,111900,,988,998,0.752,956,1002
1/31/2014,Kentucky,120.25,22885,21055,77.22122838,79.98220641,87.9,93.28726555,93.11111111,88.8,99.95,60.60606061,88.16018572,79900,92500,132000,227500,308250,137900,124900,140000,139000,4.13169787,3.987447699,4.137931034,5000,5000,5000,0.77014218,0.680625,0.706091583,0.687403994,,0.730609005,0.805555556,,0.731643132,0.72619688,0.802529183,625,650,949.5,1399.5,,900,,625,650,900,850,84,22.99,69.65,,,12.60094844,11.40450454,12.67884913,11.55802127,10.52311436,11.62800263,9.98,78100,95100,124000,201500,240200,118700,70000,114000,118700,119100,214100,959,951,0.732,925,953
1/31/2014,Louisiana,119.75,14352,13327,,85.14911747,95.06140675,99.96,92.64783219,98.81465517,,65.87121212,98.60327269,,99000,154200,221000,309900,164262.5,,,165000,4.08835925,4.638937917,4.080816327,6000,5025,6000,,0.875,0.823529412,0.774668142,,0.849701561,1.008561257,0.9664,0.994375,0.838172113,0.887372014,775,850,1100,1463.5,,1195,1075,950,960,1200,1275,85,,,,,12.20185728,7.43667911,12.3790154,12.1372492,7.419354839,12.31372549,,61700,,127400,,335900,,71500,,,,224700,1220,1220,0.754,1215,1220
1/31/2014,Maine,167.375,13080,11445,184.664548,141.8650794,123.5983101,111.729183,98.23529412,131.3822788,179.0049751,60.77855568,126.7232238,120000,155999.5,190000,239000,295000,189000,199250,149950,188900,5,3.706449222,5.015065317,8000,6000,8100,,1.055555556,0.952562499,,,0.916666667,,,1.111499611,0.825688073,,750,925,1200,,,,,,895,,,142,62.19,32.19,,,10.74778767,9.479861894,10.86155069,8.11342155,7.607776839,8.163095831,11.89,152000,170500,204700,254900,326100,180900,110200,184100,180900,180600,330900,1154,1034,0.894,920,1134
1/31/2014,Maryland,124,23113,20015,,162.1768563,161.1408497,156.0983075,139.6767497,156.25,187.108768,,153.8536699,,179900,299990,434990,523000,259000,210000,299999,269000,4.349717268,4.155844156,4.354066986,10000,10000,10000,1.779816514,1.416666667,1.197711614,1.033684211,,1.217532468,1.407211961,1.25,1.513390249,1.174934726,1.239669421,1350,1460,1640,2100,,1650,1500,1200,1473,1695,1650,158,20.17,72.02,,,14.75509515,11.01862978,15.26812503,13.64612377,10.11381273,14.14566339,11.94,148600,169800,222400,344500,474600,239400,129100,203400,239400,249100,433500,1719,1716,1.18,1664,1738
1/31/2014,Massachusetts,109.75,25266,19703,262.1052632,195.5721131,188.6051486,188.6691033,157.8424561,197.3996138,214.1756549,106.3492017,192.96875,193000,249000,309000,449900,480000,329900,289000,269900,349000,3.410391394,3.081671415,3.450655625,10000,7900,10000,2.820512821,1.957063862,1.6,,,2.200352113,2.53134332,1.904761905,2.148332606,,,1800,2050,2500,3200,4200,2250,2200,2090,2100,2300,1495,196,8.77,86.02,,,13.9164977,11.00927526,14.80120149,11.86858316,9.323786794,12.64878049,14.58,218300,238500,299600,431600,601600,312100,183300,255600,312100,321600,546900,1837,1836,1.174,1790,1856
1/31/2014,Michigan,115.75,55654,49014,,86.75969536,88.47549909,106.8983957,111.5112908,87.70731707,108.0163043,48.88613861,85.00253293,,92583,125000,239900,317000,118500,148900,99900,114900,6.542056075,4.881101377,6.666671111,5000,5000,5000,0.953229167,0.8875,0.874255952,0.847886611,,0.857843137,0.949777448,0.828956373,0.882352941,0.843881857,0.800800801,605,850,1000,1650,,899,,675,,850,800,78,18.35,78.29,,,13.40291864,8.906603236,13.82896412,12.26792919,7.878061312,12.68588573,9.01,71900,81500,121300,230200,234400,105800,49800,141000,105800,102900,211100,996,996,0.84,1208,974
1/31/2014,Minnesota,113.5,22179,17658,156.5217391,119.5652174,125.4233772,140.9816907,149.8581337,131.4777328,115.5660377,104.1666667,132.0959654,119900,139736,169850,242900,349900,174900,147000,159450,175000,4.506604507,5.62248996,4.446420631,8100,6400,8451,1.251748252,1.04206501,1.054702495,1.051132364,1.049532569,1.082713755,1.055408971,,1.1,1.086956522,1.438262195,895,1190,1395,1652.5,1995,1395,1200,,1000,1400,1000,137,18.39,76.75,,,14.12285601,12.71960996,14.18876335,11.93524903,11.60631383,11.95115381,10.64,106800,143400,178900,236800,309800,170500,102100,139200,170500,174400,298100,1334,1324,1.1,1285,1334
1/31/2014,Mississippi,136.5,12577,11998,,75.9391771,80.83743592,91.42508187,89.3744988,81.73686172,105.3385128,43.02882394,81.23827392,,89000,139900,239900,294900,149900,135000,110000,149900,4.747685876,5.871201241,4.699738903,5400,5700,5400,0.823643411,0.703125,0.677120456,0.60963971,,0.681818182,,0.644250107,0.714285714,0.676784313,0.681663258,,700,900,,,900,,,725,900,900,66,,,,,11.12920868,7.081771414,11.22229543,11.17491451,7.692307692,11.25867195,10.08,,,112400,199400,224100,108100,59000,,108100,108200,185700,999,997,0.648,876,1000
1/31/2014,Missouri,115.5,40785,35644,81.01851852,74.97781721,88.01290917,91.93480986,89.25545565,87.64619883,110.6003752,51.43020595,85.82749626,69000,79900,131000,220000,299900,134900,139900,119900,134000,4.545454545,3.875,4.549590537,5000,5000,5000,0.943920335,0.764705882,0.769316877,0.629032258,,0.769927536,0.907441016,0.684210526,0.785714286,0.759231873,0.766666667,600,712.5,895,1075,900,850,925,650,695,850,775,90,,,,,12.79680102,11.90398747,12.87008545,11.20728154,10.04470939,11.29660163,10.55,66500,80300,128200,230700,273300,124300,65400,113300,124300,125000,227800,980,944,0.78,874,954
1/31/2014,Montana,116.625,6566,5563,204.8724954,153.7198508,147.1626817,153.9623619,165.6091371,154.9017925,174.4851259,131.4325452,153.7671233,159000,185500,259000,339000,459950,275000,279700,252450,275000,4.022250138,,4.008832449,10000,,10000,1.0546875,0.896025614,0.828966011,,,0.829545455,,0.910454545,0.931643666,0.8125,,615,750,1000,1337.5,,935,,729.5,750,995,,142,,,,,7.631834616,3.149139024,7.99279089,5.798183402,2.808988764,6.088737201,16.04,133400,147900,185300,213300,256500,176600,126700,157200,176600,178400,278700,1010,1024,0.826,976,1033
1/31/2014,Nebraska,104,6244,5610,122.2851652,101.3409962,104.8951049,103.2400433,95.68650707,104.0281022,134.375,,103.6866359,,101950,135000,229900,239950,135000,,120000,135000,3.333333333,3.333889074,3.333333333,5000,5000,5000,0.914473037,0.876726519,0.900321543,0.65,,0.892857143,,0.776,0.881688519,0.883392226,,695,870,1140,1200,,,,742.5,805,997.5,600,93,20.11,71.97,,,15.91860675,13.86036312,15.97466492,13.73844122,12.25296443,13.78980456,9.23,71700,90400,130100,207000,180100,126600,72100,126700,126600,126600,220500,1144,1137,0.846,1024,1143
1/31/2014,Nevada,94.25,13675,12509,,97.95918367,104.42237,106.04611,105.7614827,105.5936073,89.71525182,72.11538462,107.4918567,,110000,170000,241975,330000,185000,91900,185000,199000,4.095565048,5.265929437,3.942307692,9000,5000,9900,0.95,0.775,0.720288115,0.661328314,0.623837596,0.72071349,0.789473684,0.717284815,0.751149334,0.707964602,,650,850,1150,1350,1700,1150,850,,990,1199,,104,2.19,97,,,12.79869923,11.47074497,13.02455456,13.70156483,12.20796315,13.94781099,12.32,,115700,168900,228100,321800,177700,103200,96800,177700,193700,301500,1197,1192,0.736,,1238
1/31/2014,NewHampshire,140.5,10725,8895,139.7044118,123.6463032,126.5306122,128.5794497,97.89064079,130.210084,134.6051795,77.60035485,129.5995671,97500,158000,225000,324900,335900,224900,174900,209900,232500,4.839460214,4.72994567,4.87804878,10000,7000,10000,1.307692308,1.144,0.972222222,0.871080139,,1.095498727,1.183970856,1.090909091,1.142857143,1.033243486,,850,1145,1500,,,1450,1250,975,1000,1595,,127,21.3,71.5,,,11.67515868,9.983917488,11.94357999,9.304594643,8.454258675,9.44369904,11.28,104500,160800,221100,293000,331300,207600,129400,156500,207600,221800,329900,1490,1478,0.992,,1525
1/31/2014,NewJersey,150.75,54117,46333,,191.1189986,179.3868232,182.9166667,204.8717949,161.3844525,212.672522,139.9510147,154.9479167,,225000,299000,450000,629900,269900,244000,269000,275000,4.445761732,4.316546763,4.5,10000,10000,10000,2.11875,1.722222222,1.4,1.22885526,,1.285784937,1.551571289,,1.763106685,1.155420335,1.231060606,1300,,1900,2500,,1775,1750,,1600,1800,1700,166,23.72,68.55,,,11.82963523,10.06657267,12.20008835,10.47044164,9.010220549,10.79207725,11.95,176200,205300,255900,368500,492300,274400,156500,217400,274400,277800,497800,1918,1911,1.168,1762,1926
1/31/2014,NewMexico,135.75,13512,12383,155.9282371,119.1800571,113.4185304,126.1620186,130.1682949,117.9135572,136.5517241,95.74712644,117.1986971,143010,144000,187500,275000,395000,197500,165000,179750,199000,4.112405757,5.650175723,4.022089982,9000,10000,9000,0.964285714,0.831784387,0.729846132,0.6958061,,0.746956232,,0.831202046,0.819979944,0.739371534,0.730622618,568,800,1095,1275,,1100,,650,675,1100,950,89,,,,,12.99233455,9.117966585,13.18336277,11.98514517,8.479532164,12.15489169,13.31,,113100,143600,210000,278400,157900,103300,,157900,158400,273000,1153,1152,0.656,1038,1155
1/31/2014,NewYork,171.875,81850,71115,228.5714286,162.412993,126.4633777,135.9926471,190,174.2543081,,199.9272992,152.693195,189000,218900,225000,349000,549000,309000,,485000,299900,4.160084255,4.590909091,4.071808851,10000,10000,10000,,,,,,,4.571428571,,,,,2550,,,,,3000,3100,2700,2700,,2295,130,27.3,63.62,,,10.38240611,6.96310563,11.30702709,8.751957661,6.143249407,9.540352753,10.79,139400,120600,140000,221300,323200,248900,103900,518000,248900,227400,548000,1900,1905,1.09,2002,1821
1/31/2014,NorthCarolina,128.5,75403,68464,141.5434938,94.72229151,96.32009346,103.2161874,118.6484961,100.4728132,109.7972973,,99.92857143,99000,119000,164900,271900,4.00E+05,189500,172500,,189900,4.00080016,4.08,4,6000,5000,6000,1.049046322,0.75,0.688433668,0.627860427,0.600541842,0.696969697,0.771055753,0.763888889,0.822916667,0.693523494,0.726010101,745,780,1000,1300,1750,1000,875,720,825,1050,1195,89,27.57,63.22,,,11.70016338,8.250379277,12.0294795,10.87750335,7.546454304,11.20579039,10.81,93900,91300,137700,244100,312100,140200,77600,121800,140200,141700,271700,1081,1082,0.696,995,1091
1/31/2014,NorthDakota,96.75,1383,1164,,,,,,,,,,,,,,,,,,,3.335557038,,3.126465607,5000,,5000,,,,,,,,,,,,,,,,,,,,,,,159,,,,,11.09208548,,10.96967539,8.219178082,,8.048162231,12.78,,173000,202600,243200,298700,185300,116900,145500,185300,189500,282600,1315,1300,0.986,1084,1337
1/31/2014,Ohio,124.75,52236,46210,74.22152606,70.40446901,77.05476973,88.32337464,74.48722387,80.1611279,82.86744815,35.33333333,79.83870968,59900,79900,112500,194997.5,199900,119900,115000,79000,120000,5.049221975,4.354785111,5.128205128,5000,5000,5000,0.9,0.763812576,0.746527778,0.68294702,,0.755731836,0.857568978,0.6875,0.772843723,0.745257453,,525,700,950,,,929.5,,575,650,925,,76,23.36,69.09,,,14.59170672,11.72493293,14.89253105,13.60579578,10.98111315,13.88833912,8.87,59800,73300,108800,182700,209800,110200,58700,95300,110200,111600,204800,1028,1006,0.742,868,1031
1/31/2014,Oklahoma,110.75,18588,17285,68.55791962,63.67924528,85.1529479,97.69538374,105.6213018,85.52068474,70.09943415,71.46814404,85.86046512,55000,69900,136500,229900,370995,144900,,152000,145000,3.573981415,4.398496241,3.573981415,5000,4250,5000,,0.72230014,0.736607143,0.72815534,,0.736771601,0.7,0.7,0.734265734,0.73761454,0.728277248,,675,1000,1450,,995,,600,650,1000,1025,67,17.21,76.39,,,13.58708899,8.650883977,13.69101214,12.69751693,8.436213992,12.78935698,9.1,44500,49900,101100,182500,229400,95200,48400,67100,95200,95700,179100,939,943,0.68,809,948
1/31/2014,Oregon,112.375,20083,16867,192.0454545,148.3391979,139.9879796,142.1807632,130.2418809,145.1612903,169.8464912,110.566343,144.4502184,164500,180000,234900,325000,385000,249900,185000,250000,250000,3.636363636,3.658536585,3.636363636,10000,6900,10000,1.285663279,0.986682809,0.882903939,0.777418029,,0.895,1.162945981,0.930299145,1.07041477,0.875591616,,,935,1250,1550,,1250,1195,795,935,1250,1095,145,8.07,88.89,,,12.20040228,9.7329055,12.35051978,11.15230915,8.728010825,11.3094977,14.52,160400,178200,219000,302700,350700,223100,139100,159500,223100,227200,372000,1307,1300,0.882,1154,1313
1/31/2014,Pennsylvania,130.5,65524,58490,128.963585,103.2942941,102.0617641,117.2490563,87.40316016,107.5563234,131.312273,58.14545455,106.25,109750,124900,150000,283500,250000,169000,183750,125000,165900,4.349717268,3.225806452,4.388714734,5500,5000,5500,1.317741935,1.0625,0.890977183,0.793568844,0.561167228,0.92690678,1.363636364,1.0625,1.19047619,0.887096774,1.2,825,1050,1250,1750,,1200,1375,900,1000,1200,1000,104,27.57,64.72,,,14.96253552,11.87348412,15.15279403,13.07834999,10.59887006,13.23395927,10.16,101600,114300,144300,263100,270900,145000,72800,112500,145000,150200,270800,1197,1191,0.858,1055,1207
1/31/2014,RhodeIsland,141.5,5679,4719,174.0998839,153.8216561,160.7142857,150.5769231,85.8443924,161.7418949,164.2712697,69.9929972,160.7516438,139500,179900,239900,325000,225000,240000,210000,159900,249900,5.000125913,5.743961814,4.810776942,10000,10000,10000,1.36,1.211453744,1.160676771,1.04715896,,1.214028777,1.214574899,,1.185185185,1.209038932,,1000,1200,1500,1897.5,,1600,1250,1025,1100,1700,,150,21.55,68.96,,,14.68320386,11.30252522,15.37698205,13.12202332,10.01890359,13.7745975,12.52,148800,173400,213100,314500,422300,212800,140000,169100,212800,216400,373400,1443,1396,1.086,1103,1463
1/31/2014,SouthCarolina,140,40870,37820,174.0447122,98.67916303,96.15384615,99.95652174,108.8279676,99.26835641,122.7736882,78.48101266,97.0941704,,117700,167000,255990,359450,179900,149900,,185502,4.020100503,4.168403501,4.008350731,6000,5000,6200,1.141815752,0.82330589,0.781015907,0.758256373,0.71887149,0.78125,0.955200424,0.875,1,0.767008986,0.792440318,,850,1150,1495,,1150,1012.5,895,985,1180,1100,82,24.3,68.18,,,11.73888786,10.39904069,11.97288704,11.71599866,10.8490566,11.88660311,9.64,80600,89400,135200,225600,,124300,66600,124400,124300,124400,250500,1091,1093,0.716,980,1103
1/31/2014,SouthDakota,,3288,2767,93.52517986,105.4149086,104.3171806,98.34645669,104.920709,105.1401869,119.6310573,,104.5169834,,125000,159900,189900,299000,169900,188250,,169500,3.623188406,,3.603708898,5000,,5000,,0.732888584,,,,0.687787188,,,0.739650436,0.687787188,,,695,,,,900,,,660,900,,118,,,,,11.0837634,,11.05984665,9.603174603,,9.552401747,10.92,90700,126400,146900,174400,233700,145700,103100,138200,145700,145700,233500,1092,1086,0.872,921,1090
1/31/2014,Tennessee,122.25,48997,44950,,93.671875,91.48208562,100.8845999,107.0565623,96.75394693,103.1924883,55.34820435,96.15384615,,115000,157500,278000,405000,162990,154000,119000,164900,3.849114704,3.634544848,3.860451895,5000,5000,5000,,0.743707094,0.687518286,0.595238095,,0.715524718,0.833333333,0.671428571,0.776190868,0.701978302,0.733654801,,750,995,1395,,1075,1200,666,815,1050,1095,78,,,,,11.79943869,10.67001404,11.90216203,10.990647,9.722814499,11.10411419,9.55,102700,90300,126100,222200,330100,118100,63100,134100,118100,117300,228000,999,1004,0.69,1017,1003
1/31/2014,Texas,95.5,99619,88586,,93.49865952,89.83572895,96.97721165,108.804907,93.3264177,129.7273527,70.64856826,92.5204994,,116950,159900,259000,421081,189900,,166000,191450,3.379520108,4.064526437,3.344481605,6000,5100,6000,1.270710059,1.041666667,0.809061489,0.707303803,0.657355247,0.783604581,1.0986733,1.074640288,1.145251397,0.766057749,0.76435985,959,1158,1295,1595,2000,1250,1112.5,1085,1133,1250,1200,75,,,82.24,17.76,12.55451876,9.774474361,12.70429942,11.72080345,9.500534596,11.8453406,9.01,,,120700,209400,,131100,,,131100,132000,258400,1288,1286,0.778,1167,1296
1/31/2014,UnitedStates,112.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2014,Utah,104.5,13477,12446,166.0119606,131.344118,122.5493882,129.5506171,135.3720036,131.5789474,134.4466217,115.6,131.2594841,,149900,209900,258000,349900,232000,207950,,239000,2.822436584,2.778549597,2.857142857,6000,5100,6400,1.031739718,0.83849501,0.802718745,0.782108946,0.802904181,0.843034926,0.876884422,0.78125,0.836448598,0.829513889,,679,750,1125,1295,1450,1200,995,725,760,1200,,137,,,,,14.49934774,12.34231248,14.87394055,13.18797879,11.58878505,13.4872333,14.24,,149700,191400,221000,277900,203600,139400,168800,203600,209600,327600,1326,1318,0.922,1204,1339
1/31/2014,Vermont,182,7034,6534,121.9871795,144.0217391,140.1581722,140.3125,121.736778,141.9047619,142.5583701,62.05097576,141.75,79900,164900,249900,329950,425000,229900,175000,162000,235000,5.602284853,4.644945698,5.667068112,10000,7750,10000,,,,,,,,,,,,,,,,,,,,,,,143,23.23,69.44,,,8.532044962,7.89249989,8.62386039,6.751000387,6.83994528,6.741733181,14.74,157700,183400,225300,288800,335500,208100,,175500,208100,209800,306700,1428,1422,0.882,1347,1436
1/31/2014,Virginia,108.125,43739,37609,207.537613,125.6281407,125.6613757,132.606904,145.8824568,129.8927835,156.1132186,134.639037,127.7522936,168000,149925,199900,333865,499000,235000,227000,253515,236900,3.846153846,3.146016437,3.848620911,9000,7100,9050,1.849405548,1.284490146,0.978198329,0.845070423,0.757448004,0.994318182,1.386138614,,1.496598639,0.9375,1.183333333,1395,1375,1400,1800,2200,1495,1500,,1465.5,1475,1650,132,19.77,73.97,,,12.80647798,11.91793192,12.8915538,11.55118065,10.80586081,11.61994888,12.57,194800,151200,195200,338900,495300,222400,120800,274900,222400,211600,459000,1483,1464,0.918,1695,1404
